# Time-averaged data for fix msd_out
# TimeStep c_msd_co2[1] c_msd_co2[2] c_msd_co2[3] c_msd_co2[4]
625200 1.58563 1.16118 0.233711 2.98052
625300 1.51959 1.15982 0.254489 2.9339
625400 1.5286 1.12124 0.306467 2.9563
625500 1.60972 1.14194 0.299871 3.05153
625600 1.63733 1.12125 0.255476 3.01405
625700 1.63291 1.11021 0.253087 2.99621
625800 1.69743 1.15797 0.233459 3.08885
625900 1.63899 1.22468 0.212617 3.07629
626000 1.57664 1.1851 0.216831 2.97857
626100 1.62069 1.17145 0.236913 3.02905
626200 1.69191 1.12838 0.235625 3.05592
626300 1.64921 1.15122 0.243679 3.04411
626400 1.68212 1.2157 0.261534 3.15936
626500 1.72826 1.28193 0.286512 3.2967
626600 1.71082 1.2887 0.272625 3.27215
626700 1.71993 1.30718 0.25268 3.27979
626800 1.79681 1.24922 0.244815 3.29085
626900 1.79165 1.20977 0.239637 3.24106
627000 1.70749 1.17783 0.216272 3.10159
627100 1.63737 1.18854 0.224488 3.0504
627200 1.60779 1.15067 0.224862 2.98333
627300 1.54608 1.1246 0.20847 2.87915
627400 1.55904 1.08555 0.190469 2.83506
627500 1.64615 1.09615 0.191637 2.93394
627600 1.68153 1.08668 0.20023 2.96844
627700 1.64473 1.1075 0.227973 2.98021
627800 1.65537 1.15366 0.221874 3.0309
627900 1.64611 1.17672 0.202565 3.0254
628000 1.64257 1.0861 0.197024 2.92569
628100 1.65959 1.09957 0.183785 2.94294
628200 1.64137 1.10707 0.17192 2.92036
628300 1.54389 1.07483 0.187836 2.80655
628400 1.50134 1.07555 0.187608 2.7645
628500 1.45985 1.10287 0.190649 2.75337
628600 1.41918 1.02862 0.221878 2.66968
628700 1.41526 1.00761 0.243515 2.66639
628800 1.43028 1.02327 0.23481 2.68836
628900 1.37661 1.03978 0.255989 2.67238
629000 1.34254 1.01988 0.264556 2.62697
629100 1.32031 1.02044 0.244385 2.58513
629200 1.30088 0.975179 0.213095 2.48915
629300 1.29544 0.947812 0.200299 2.44355
629400 1.36458 0.928657 0.186733 2.47997
629500 1.40126 0.945499 0.190609 2.53737
629600 1.4191 0.978435 0.196425 2.59396
629700 1.45076 1.0317 0.206993 2.68946
629800 1.49109 1.05989 0.219376 2.77035
629900 1.4804 1.11251 0.222565 2.81548
630000 1.51871 1.10845 0.210195 2.83735
630100 1.55022 1.13515 0.197692 2.88306
630200 1.514 1.17549 0.192638 2.88212
630300 1.44817 1.13628 0.183467 2.76792
630400 1.43793 1.07534 0.187835 2.7011
630500 1.39609 1.01576 0.22875 2.6406
630600 1.33339 0.941917 0.232667 2.50798
630700 1.30064 0.905665 0.207592 2.4139
630800 1.29352 0.897907 0.207915 2.39934
630900 1.25358 0.871539 0.215231 2.34035
631000 1.23054 0.87785 0.199927 2.30831
631100 1.22712 0.878216 0.224377 2.32971
631200 1.2174 0.845283 0.272647 2.33533
631300 1.21984 0.831648 0.27133 2.32282
631400 1.24195 0.873275 0.253243 2.36847
631500 1.27138 0.900888 0.253911 2.42618
631600 1.31343 0.935898 0.237138 2.48646
631700 1.35982 0.964609 0.222323 2.54675
631800 1.413 0.980408 0.247903 2.64131
631900 1.44181 0.929578 0.267124 2.63851
632000 1.48412 0.913539 0.251279 2.64894
632100 1.50233 0.926733 0.256743 2.68581
632200 1.4697 0.964049 0.274374 2.70812
632300 1.42513 0.983435 0.270109 2.67867
632400 1.41751 1.03739 0.25988 2.71478
632500 1.38 1.03033 0.270155 2.68049
632600 1.37301 0.984164 0.278827 2.636
632700 1.41045 0.939645 0.275497 2.62559
632800 1.4047 0.952084 0.262947 2.61973
632900 1.36313 0.946001 0.240356 2.54949
633000 1.36421 0.962287 0.239874 2.56637
633100 1.34808 0.993962 0.238777 2.58082
633200 1.31005 0.996938 0.224718 2.53171
633300 1.35939 0.960428 0.21854 2.53835
633400 1.41348 0.977199 0.239896 2.63058
633500 1.37824 0.97989 0.245741 2.60387
633600 1.35009 1.00056 0.25649 2.60715
633700 1.37327 1.01417 0.297578 2.68502
633800 1.34635 1.00313 0.301071 2.65055
633900 1.32359 0.979262 0.241475 2.54433
634000 1.36018 0.990175 0.226296 2.57665
634100 1.37171 0.981389 0.225025 2.57813
634200 1.31135 1.01441 0.209634 2.53539
634300 1.3247 1.06771 0.212898 2.60531
634400 1.37897 1.09439 0.241859 2.71522
634500 1.39749 1.07846 0.224697 2.70065
634600 1.437 1.1335 0.199948 2.77045
634700 1.50232 1.13353 0.201954 2.83781
634800 1.49174 1.10459 0.222095 2.81842
634900 1.49658 1.11509 0.22457 2.83624
635000 1.53195 1.13644 0.25375 2.92214
635100 1.54454 1.09007 0.254188 2.8888
635200 1.53314 1.11044 0.236116 2.8797
635300 1.58206 1.14912 0.232825 2.964
635400 1.57155 1.15954 0.242248 2.97334
635500 1.52696 1.13369 0.238174 2.89882
635600 1.50822 1.12967 0.258402 2.89629
635700 1.50466 1.12435 0.252606 2.88162
635800 1.42414 1.09038 0.240286 2.7548
635900 1.41706 1.04813 0.240482 2.70568
636000 1.41075 1.06665 0.227497 2.7049
636100 1.36679 1.06238 0.204884 2.63405
636200 1.3444 1.04068 0.220285 2.60536
636300 1.41356 1.04538 0.244557 2.70351
636400 1.4308 1.05734 0.240001 2.72814
636500 1.43995 1.04886 0.243591 2.7324
636600 1.50626 1.0653 0.276562 2.84811
636700 1.55791 1.0965 0.27922 2.93363
636800 1.51165 1.10477 0.282346 2.89876
636900 1.52997 1.09101 0.294568 2.91556
637000 1.54413 1.10126 0.289705 2.93509
637100 1.47874 1.06864 0.25491 2.80229
637200 1.40577 1.02952 0.249802 2.68509
637300 1.40083 1.03174 0.237915 2.67048
637400 1.33753 1.02827 0.237806 2.6036
637500 1.27998 1.04001 0.257579 2.57757
637600 1.33132 1.04141 0.267576 2.6403
637700 1.4053 1.01567 0.242874 2.66384
637800 1.43132 0.986765 0.240299 2.65838
637900 1.4779 1.02781 0.236788 2.74251
638000 1.47703 1.09831 0.235342 2.81068
638100 1.46186 1.14179 0.253687 2.85734
638200 1.48545 1.14838 0.271318 2.90514
638300 1.55538 1.19077 0.257508 3.00366
638400 1.55545 1.17333 0.265497 2.99428
638500 1.5472 1.16498 0.277387 2.98956
638600 1.53448 1.2217 0.259492 3.01568
638700 1.49459 1.24059 0.250244 2.98542
638800 1.46661 1.16879 0.261359 2.89675
638900 1.51705 1.14906 0.228268 2.89438
639000 1.53548 1.11311 0.210294 2.85888
639100 1.51391 1.09752 0.239312 2.85074
639200 1.50792 1.12567 0.262183 2.89578
639300 1.5065 1.18905 0.251058 2.94661
639400 1.46905 1.17119 0.260842 2.90109
639500 1.49052 1.18096 0.253717 2.9252
639600 1.56807 1.15934 0.215507 2.94291
639700 1.57497 1.12754 0.210156 2.91266
639800 1.51886 1.11953 0.231126 2.86951
639900 1.48151 1.17163 0.236077 2.88922
640000 1.44374 1.12663 0.228881 2.79925
640100 1.4164 1.07695 0.243368 2.73672
640200 1.43804 1.05562 0.234163 2.72783
640300 1.43148 1.07365 0.219428 2.72456
640400 1.40824 1.04698 0.245426 2.70065
640500 1.40813 1.09624 0.262075 2.76645
640600 1.4285 1.13725 0.262907 2.82865
640700 1.44154 1.15499 0.269471 2.866
640800 1.49104 1.14454 0.271651 2.90723
640900 1.52296 1.18145 0.251966 2.95638
641000 1.47803 1.16538 0.237012 2.88043
641100 1.46678 1.16886 0.243016 2.87866
641200 1.49735 1.15759 0.253448 2.90839
641300 1.47104 1.14377 0.260353 2.87516
641400 1.46757 1.10306 0.258544 2.82917
641500 1.48318 1.12507 0.238579 2.84683
641600 1.46061 1.1347 0.228637 2.82395
641700 1.40056 1.15964 0.229622 2.78982
641800 1.40819 1.17696 0.22874 2.81389
641900 1.41557 1.18448 0.229717 2.82976
642000 1.42497 1.09824 0.230197 2.75341
642100 1.44381 1.08644 0.228356 2.75861
642200 1.47137 1.08341 0.223966 2.77875
642300 1.4498 1.06395 0.235592 2.74933
642400 1.46757 1.08696 0.254618 2.80915
642500 1.51404 1.18867 0.26315 2.96585
642600 1.51403 1.20269 0.257404 2.97412
642700 1.53302 1.18354 0.245674 2.96223
642800 1.61649 1.18454 0.242333 3.04336
642900 1.60772 1.18237 0.258416 3.04851
643000 1.54145 1.16526 0.268388 2.97509
643100 1.501 1.18277 0.272103 2.95587
643200 1.45606 1.17363 0.248585 2.87827
643300 1.37964 1.14933 0.227903 2.75687
643400 1.35129 1.11962 0.214579 2.68548
643500 1.34683 1.08456 0.217983 2.64938
643600 1.32146 1.07648 0.228644 2.62659
643700 1.28576 1.09319 0.246134 2.62508
643800 1.28499 1.09002 0.257962 2.63297
643900 1.29076 1.10064 0.248288 2.6397
644000 1.31621 1.1216 0.238064 2.67587
644100 1.34345 1.11136 0.247826 2.70264
644200 1.35582 1.08826 0.254343 2.69842
644300 1.33838 1.11397 0.24521 2.69756
644400 1.32489 1.10633 0.247933 2.67916
644500 1.34827 1.0668 0.271164 2.68624
644600 1.37006 1.09162 0.255355 2.71704
644700 1.36812 1.09215 0.232797 2.69307
644800 1.36624 1.05865 0.231039 2.65592
644900 1.37581 1.07285 0.243313 2.69198
645000 1.34875 1.13154 0.229206 2.7095
645100 1.33347 1.1226 0.228396 2.68447
645200 1.37172 1.11262 0.247313 2.73166
645300 1.40958 1.1114 0.254204 2.77518
645400 1.39037 1.10057 0.237183 2.72812
645500 1.41819 1.09635 0.248195 2.76274
645600 1.46962 1.14202 0.264554 2.87619
645700 1.45769 1.17502 0.245698 2.87841
645800 1.45147 1.20859 0.228181 2.88825
645900 1.54946 1.18885 0.239399 2.97771
646000 1.60143 1.18538 0.226652 3.01347
646100 1.56841 1.1926 0.213024 2.97403
646200 1.55232 1.21983 0.232451 3.0046
646300 1.56997 1.24588 0.257387 3.07324
646400 1.54101 1.239 0.245839 3.02586
646500 1.54903 1.17898 0.23226 2.96027
646600 1.60498 1.14428 0.22851 2.97777
646700 1.60745 1.07494 0.224437 2.90682
646800 1.48902 1.05811 0.225412 2.77254
646900 1.42601 1.11135 0.236997 2.77436
647000 1.38577 1.13465 0.227368 2.74779
647100 1.3618 1.07149 0.214554 2.64785
647200 1.3592 1.05354 0.207431 2.62018
647300 1.35907 1.03136 0.208665 2.59909
647400 1.30482 0.980628 0.195823 2.48127
647500 1.31236 0.948448 0.213854 2.47466
647600 1.30794 1.01109 0.228161 2.5472
647700 1.2979 1.01908 0.202367 2.51935
647800 1.31525 1.01082 0.195423 2.52149
647900 1.38833 1.01859 0.214723 2.62165
648000 1.39132 1.06456 0.192483 2.64836
648100 1.4105 1.05075 0.185006 2.64626
648200 1.48288 1.07363 0.218565 2.77507
648300 1.53716 1.11881 0.222868 2.87883
648400 1.50274 1.10512 0.202404 2.81026
648500 1.53168 1.04764 0.225798 2.80513
648600 1.53154 1.05715 0.244631 2.83332
648700 1.45954 1.02661 0.216218 2.70237
648800 1.40741 0.992222 0.210046 2.60968
648900 1.42016 1.01128 0.226863 2.6583
649000 1.36929 1.02326 0.214871 2.60742
649100 1.34213 0.991135 0.192229 2.52549
649200 1.38897 1.00017 0.202265 2.59141
649300 1.40147 1.00711 0.213975 2.62255
649400 1.36884 1.02848 0.207991 2.60531
649500 1.4197 1.06504 0.216073 2.70081
649600 1.43828 1.08905 0.225768 2.7531
649700 1.3839 1.09095 0.217847 2.6927
649800 1.37897 1.09401 0.211331 2.68431
649900 1.44329 1.07244 0.213938 2.72967
650000 1.44275 1.07344 0.197962 2.71415
650100 1.42457 1.09714 0.20099 2.7227
650200 1.47414 1.12845 0.219274 2.82186
650300 1.46201 1.11724 0.220511 2.79976
650400 1.39224 1.08626 0.221733 2.70024
650500 1.37025 1.02545 0.248131 2.64382
650600 1.34886 0.962797 0.24787 2.55953
650700 1.2552 0.940059 0.236613 2.43187
650800 1.17828 0.962583 0.235933 2.37679
650900 1.16148 0.961903 0.238999 2.36238
651000 1.14961 0.965433 0.229949 2.34499
651100 1.15152 0.953922 0.21957 2.32501
651200 1.20165 0.947239 0.228262 2.37715
651300 1.26465 0.961296 0.232818 2.45877
651400 1.31749 1.02996 0.225731 2.57318
651500 1.33362 1.0928 0.227692 2.65411
651600 1.37167 1.11502 0.243753 2.73044
651700 1.44316 1.1111 0.233281 2.78755
651800 1.51981 1.11509 0.234911 2.86981
651900 1.55986 1.10029 0.266796 2.92695
652000 1.61425 1.11658 0.279206 3.01004
652100 1.65648 1.13602 0.267018 3.05952
652200 1.6087 1.15331 0.269803 3.03181
652300 1.49876 1.15686 0.261008 2.91663
652400 1.45356 1.12894 0.237526 2.82003
652500 1.39514 1.05763 0.236657 2.68943
652600 1.28719 0.998582 0.242106 2.52788
652700 1.24015 0.955038 0.220996 2.41619
652800 1.25319 0.918547 0.212728 2.38447
652900 1.19452 0.880543 0.217315 2.29238
653000 1.1587 0.881373 0.223563 2.26364
653100 1.19657 0.876385 0.22682 2.29978
653200 1.21978 0.876465 0.223345 2.31959
653300 1.19373 0.897019 0.219676 2.31043
653400 1.24965 0.921941 0.219324 2.39091
653500 1.31434 0.936176 0.20985 2.46036
653600 1.29864 0.963453 0.211907 2.474
653700 1.3169 0.96706 0.217422 2.50138
653800 1.42935 1.01175 0.217816 2.65891
653900 1.44894 1.00682 0.195418 2.65118
654000 1.43684 1.01199 0.188706 2.63753
654100 1.48476 1.0577 0.176738 2.7192
654200 1.47272 1.08982 0.182676 2.74522
654300 1.40177 1.04534 0.199225 2.64633
654400 1.43157 1.03599 0.207384 2.67494
654500 1.4441 1.0046 0.212416 2.66112
654600 1.38825 0.959089 0.226273 2.57361
654700 1.38102 0.949997 0.19975 2.53077
654800 1.3889 0.994995 0.175972 2.55986
654900 1.32909 0.976431 0.186438 2.49196
655000 1.30143 0.959157 0.191229 2.45182
655100 1.31231 0.989337 0.172076 2.47372
655200 1.28619 1.00474 0.184201 2.47513
655300 1.29207 0.948575 0.205429 2.44607
655400 1.3563 0.971676 0.184853 2.51283
655500 1.33953 0.995134 0.169066 2.50373
655600 1.26841 0.985057 0.191989 2.44546
655700 1.29243 0.966916 0.194821 2.45417
655800 1.36776 1.01835 0.18008 2.56619
655900 1.40901 1.03748 0.188389 2.63488
656000 1.48846 1.06401 0.198792 2.75126
656100 1.57254 1.08143 0.185674 2.83964
656200 1.58227 1.12404 0.206747 2.91306
656300 1.57717 1.09973 0.243635 2.92053
656400 1.59685 1.10122 0.249339 2.9474
656500 1.54149 1.08014 0.22784 2.84947
656600 1.46132 1.08256 0.230705 2.77459
656700 1.40515 1.05114 0.231302 2.68758
656800 1.3234 1.018 0.226408 2.56781
656900 1.23069 0.959699 0.234521 2.42491
657000 1.20217 0.946906 0.257654 2.40673
657100 1.18641 0.921318 0.263251 2.37098
657200 1.17225 0.901744 0.260891 2.33488
657300 1.19729 0.902552 0.255384 2.35523
657400 1.20367 0.949231 0.23505 2.38796
657500 1.17562 0.941114 0.209639 2.32637
657600 1.22365 0.973996 0.202611 2.40026
657700 1.33508 1.0228 0.201052 2.55893
657800 1.41636 1.03375 0.197348 2.64747
657900 1.49296 1.01481 0.197174 2.70495
658000 1.55995 1.04731 0.199879 2.80714
658100 1.53906 1.05816 0.198815 2.79604
658200 1.53256 1.0622 0.220398 2.81516
658300 1.57868 1.06546 0.243595 2.88774
658400 1.53983 1.0931 0.229416 2.86234
658500 1.47341 1.06797 0.225816 2.76719
658600 1.49331 1.03852 0.229094 2.76092
658700 1.48652 1.01673 0.207669 2.71091
658800 1.38431 0.98549 0.180361 2.55016
658900 1.33815 0.926032 0.204753 2.46894
659000 1.33533 0.887447 0.229861 2.45264
659100 1.22698 0.856683 0.21195 2.29562
659200 1.13505 0.830401 0.2047 2.17015
659300 1.13367 0.813097 0.216655 2.16342
659400 1.12433 0.797071 0.195911 2.11732
659500 1.06203 0.786968 0.181227 2.03022
659600 1.09403 0.796332 0.19148 2.08185
659700 1.18254 0.834343 0.209638 2.22652
659800 1.21224 0.860479 0.20624 2.27896
659900 1.24652 0.892479 0.219983 2.35898
660000 1.35983 0.92535 0.227027 2.5122
660100 1.42369 0.944549 0.22179 2.59003
660200 1.43794 0.970085 0.220669 2.6287
660300 1.47139 1.01706 0.221497 2.70994
660400 1.517 1.02663 0.212379 2.75601
660500 1.48791 1.01552 0.205315 2.70875
660600 1.47466 0.974765 0.204189 2.65361
660700 1.4729 0.963567 0.20488 2.64134
660800 1.43804 0.930496 0.220725 2.58926
660900 1.33345 0.906187 0.235617 2.47525
661000 1.26868 0.908103 0.244234 2.42102
661100 1.22673 0.906896 0.260906 2.39454
661200 1.16966 0.867972 0.254743 2.29237
661300 1.12494 0.869603 0.245295 2.23984
661400 1.16073 0.874972 0.240457 2.27615
661500 1.16573 0.875722 0.246453 2.2879
661600 1.14903 0.891714 0.244235 2.28498
661700 1.20108 0.931014 0.247921 2.38001
661800 1.30427 0.921154 0.236611 2.46203
661900 1.3139 0.913368 0.218007 2.44527
662000 1.33618 0.93575 0.206863 2.4788
662100 1.39283 0.944155 0.212443 2.54943
662200 1.41209 0.921774 0.207375 2.54124
662300 1.3925 0.953234 0.196465 2.5422
662400 1.41519 0.954172 0.201781 2.57114
662500 1.40375 0.912171 0.203728 2.51965
662600 1.34952 0.891335 0.189415 2.43027
662700 1.29289 0.901306 0.185659 2.37985
662800 1.27296 0.863913 0.192726 2.3296
662900 1.21962 0.856475 0.203764 2.27986
663000 1.15619 0.876671 0.212759 2.24562
663100 1.09489 0.880431 0.237797 2.21312
663200 1.08747 0.830184 0.243372 2.16102
663300 1.08511 0.819464 0.230254 2.13483
663400 1.11463 0.807124 0.221787 2.14354
663500 1.11005 0.810653 0.21693 2.13764
663600 1.12156 0.837421 0.198054 2.15704
663700 1.1254 0.873466 0.199361 2.19823
663800 1.17024 0.856047 0.207505 2.2338
663900 1.214 0.855505 0.20342 2.27292
664000 1.29484 0.842952 0.20459 2.34238
664100 1.33311 0.868615 0.210551 2.41228
664200 1.33259 0.915346 0.222608 2.47054
664300 1.32544 0.965847 0.229328 2.52062
664400 1.36194 0.968783 0.230667 2.56139
664500 1.36454 0.951744 0.229792 2.54608
664600 1.35539 0.946687 0.236679 2.53876
664700 1.34247 0.959254 0.239401 2.54113
664800 1.32782 0.960598 0.233677 2.52209
664900 1.26747 0.980561 0.245582 2.49361
665000 1.25814 0.984267 0.247892 2.4903
665100 1.27028 0.950738 0.228458 2.44948
665200 1.28131 0.887985 0.240545 2.40984
665300 1.27349 0.900952 0.261774 2.43622
665400 1.27848 0.919646 0.251924 2.45005
665500 1.24474 0.921732 0.250557 2.41703
665600 1.19853 0.939157 0.278233 2.41592
665700 1.17963 0.954531 0.273415 2.40758
665800 1.1934 0.900817 0.250452 2.34467
665900 1.20072 0.863108 0.262315 2.32614
666000 1.21351 0.866153 0.273853 2.35352
666100 1.19894 0.895285 0.250563 2.34478
666200 1.18806 0.928238 0.245383 2.36168
666300 1.20503 0.952923 0.253494 2.41145
666400 1.25685 0.940244 0.22175 2.41885
666500 1.3131 0.914873 0.205593 2.43357
666600 1.35428 0.88397 0.212938 2.45119
666700 1.35254 0.917242 0.199489 2.46927
666800 1.30636 0.963091 0.195358 2.46481
666900 1.29638 0.962759 0.225971 2.48511
667000 1.32182 0.920947 0.231181 2.47395
667100 1.32363 0.887847 0.2172 2.42868
667200 1.32218 0.85626 0.234066 2.4125
667300 1.32695 0.851509 0.238386 2.41684
667400 1.28808 0.892285 0.224269 2.40464
667500 1.24032 0.929802 0.238539 2.40866
667600 1.23929 0.917708 0.246839 2.40384
667700 1.25872 0.901661 0.217456 2.37784
667800 1.2613 0.876808 0.200891 2.339
667900 1.28737 0.871054 0.207976 2.3664
668000 1.3267 0.871369 0.195972 2.39404
668100 1.30937 0.913702 0.191988 2.41506
668200 1.28375 0.958448 0.19962 2.44182
668300 1.32639 0.94971 0.206489 2.48259
668400 1.38114 0.932323 0.20397 2.51744
668500 1.40313 0.95858 0.19788 2.5596
668600 1.40807 0.977129 0.192587 2.57779
668700 1.40955 1.00703 0.209107 2.62568
668800 1.37404 1.02517 0.232668 2.63188
668900 1.34952 1.0051 0.233423 2.58804
669000 1.3347 0.967047 0.227287 2.52903
669100 1.3318 0.933299 0.224708 2.4898
669200 1.31422 0.916135 0.211421 2.44178
669300 1.30114 0.925213 0.201311 2.42767
669400 1.26799 0.927722 0.19919 2.3949
669500 1.2616 0.926067 0.196884 2.38455
669600 1.27198 0.910388 0.190702 2.37307
669700 1.28888 0.905112 0.185135 2.37913
669800 1.2889 0.924606 0.186877 2.40038
669900 1.32681 0.923509 0.195916 2.44624
670000 1.32032 0.952748 0.217267 2.49034
670100 1.31107 0.98261 0.23884 2.53252
670200 1.34113 0.977311 0.242692 2.56114
670300 1.43509 0.94364 0.238155 2.61688
670400 1.44088 0.961992 0.218273 2.62114
670500 1.46783 0.988108 0.199171 2.65511
670600 1.48876 1.02138 0.204665 2.71481
670700 1.48006 1.03379 0.214617 2.72847
670800 1.43565 1.04478 0.208507 2.68893
670900 1.47416 0.983156 0.206201 2.66351
671000 1.44706 0.963425 0.205695 2.61618
671100 1.37464 0.940663 0.192818 2.50812
671200 1.30621 0.947445 0.200238 2.45389
671300 1.27329 0.925842 0.228443 2.42757
671400 1.20515 0.921502 0.250288 2.37693
671500 1.22029 0.887962 0.249837 2.35809
671600 1.22608 0.883715 0.241589 2.35138
671700 1.24461 0.875216 0.229728 2.34955
671800 1.24714 0.908162 0.207386 2.36268
671900 1.27684 0.931983 0.200559 2.40938
672000 1.25793 0.957008 0.202496 2.41744
672100 1.29955 0.929031 0.203083 2.43167
672200 1.38634 0.932444 0.204053 2.52284
672300 1.41242 0.936145 0.196049 2.54461
672400 1.34766 0.979435 0.194637 2.52173
672500 1.37686 0.989983 0.208251 2.57509
672600 1.38572 1.03959 0.229117 2.65443
672700 1.33451 1.03822 0.233368 2.6061
672800 1.34848 1.03516 0.242975 2.62661
672900 1.41962 1.0189 0.247909 2.68643
673000 1.34772 1.03878 0.221521 2.60802
673100 1.29989 0.997818 0.200203 2.49791
673200 1.35413 0.976695 0.216927 2.54775
673300 1.33498 0.927565 0.221261 2.4838
673400 1.24673 0.908567 0.202382 2.35768
673500 1.30054 0.88638 0.20725 2.39417
673600 1.34858 0.903312 0.219487 2.47138
673700 1.2965 0.889392 0.199002 2.3849
673800 1.28258 0.905897 0.197861 2.38633
673900 1.33175 0.900721 0.231738 2.46421
674000 1.28535 0.897197 0.246668 2.42921
674100 1.26153 0.860705 0.237537 2.35978
674200 1.3302 0.897878 0.244344 2.47242
674300 1.34323 0.903054 0.241969 2.48825
674400 1.28676 0.905262 0.212427 2.40445
674500 1.34533 0.900872 0.202724 2.44892
674600 1.39455 0.920398 0.213442 2.52839
674700 1.3504 0.908918 0.21074 2.47006
674800 1.35059 0.933851 0.209178 2.49362
674900 1.39238 0.946399 0.217024 2.55581
675000 1.3509 0.960402 0.225756 2.53706
675100 1.32438 0.937254 0.23029 2.49193
675200 1.39716 0.930744 0.248507 2.57641
675300 1.39167 0.902872 0.261729 2.55627
675400 1.31294 0.924035 0.257716 2.49469
675500 1.31001 0.930801 0.247512 2.48832
675600 1.33988 0.942129 0.2334 2.51541
675700 1.28585 0.926895 0.224748 2.43749
675800 1.27513 0.903618 0.229571 2.40832
675900 1.31375 0.880515 0.237274 2.43154
676000 1.30859 0.874842 0.235456 2.41889
676100 1.29437 0.868891 0.244836 2.4081
676200 1.36385 0.88927 0.242337 2.49545
676300 1.38496 0.898508 0.225428 2.5089
676400 1.37918 0.908508 0.224292 2.51198
676500 1.40563 0.940077 0.236822 2.58253
676600 1.45286 0.95555 0.231734 2.64014
